# Information content per column (bits):
# Alignment file: ../Data_input/Bioinformatics_Pipeline/Step_5_Clustering/Full_MSA_clustered95/HOTAIR_full_MSA_clustered95_aligned.aln
# Alignment idx:  1
# Number of sequences: 27
# Sequence weights from alignment were ignored (if they existed).
#
#  alnpos  freqnongap  info(bits)
# -------  ----------  ----------
      912  0.33333333  1.49674167
      913  0.33333333  1.49674167
      914  0.37037037  1.53100441
      915  0.37037037  2.00000000
      916  0.40740741  0.72238656
      917  0.88888889  1.75011771
      918  0.92592593  1.59782081
      919  0.92592593  1.36044363
      920  0.92592593  1.51782081
      921  0.85185185  0.49012816
      922  0.88888889  1.75011771
      923  0.88888889  2.00000000
      924  0.88888889  1.75011771
      925  0.85185185  2.00000000
      926  0.85185185  1.48681482
      927  0.85185185  2.00000000
      928  0.96296296  1.60875644
      929  0.96296296  0.94225776
      930  0.96296296  1.76480662
      931  0.96296296  2.00000000
      932  0.96296296  2.00000000
      933  0.96296296  2.00000000
      934  0.96296296  1.25580579
      935  0.96296296  2.00000000
      936  0.96296296  1.53183336
      937  0.96296296  2.00000000
      938  0.96296296  1.53183336
      939  0.96296296  1.01714131
      940  0.96296296  2.00000000
      941  0.77777778  1.40832722
      942  0.88888889  1.02621627
      943  0.88888889  1.58618315
      944  0.88888889  1.34164858
      945  0.92592593  1.36044363
      946  0.92592593  1.27807191
      947  0.92592593  0.78220319
      948  0.92592593  1.75770781
      949  0.92592593  2.00000000
      950  0.92592593  2.00000000
      951  0.92592593  1.36044363
      952  0.96296296  0.80437822
      953  0.96296296  1.60875644
      954  0.96296296  2.00000000
      955  0.96296296  1.48405307
      956  0.96296296  1.48405307
      957  0.96296296  2.00000000
      958  0.96296296  1.48405307
      959  0.92592593  1.02904941
      960  0.92592593  1.36044363
      961  0.92592593  0.37884907
      962  0.92592593  1.27807191
      963  0.92592593  2.00000000
      964  0.92592593  1.59782081
      965  0.92592593  1.59782081
      966  0.03703704  2.00000000
      967  0.07407407  1.00000000
      968  0.96296296  2.00000000
      969  0.96296296  1.76480662
      970  0.96296296  1.76480662
      971  0.96296296  1.38061781
      972  0.96296296  1.76480662
      973  0.96296296  1.76480662
      974  0.96296296  2.00000000
      975  0.96296296  1.76480662
      976  0.96296296  1.22677165
      977  0.96296296  1.25580579
      978  0.03703704  2.00000000
      979  0.96296296  2.00000000
      980  0.96296296  2.00000000
      981  0.96296296  1.76480662
      982  0.96296296  0.75154224
      983  0.96296296  0.89520906
      984  0.96296296  2.00000000
      985  0.96296296  1.22065016
      986  0.96296296  0.89520906
      987  0.96296296  0.89520906
      988  0.96296296  1.60875644
      989  0.96296296  2.00000000
      990  0.96296296  2.00000000
      991  0.96296296  2.00000000
      992  0.96296296  1.60875644
      993  0.96296296  2.00000000
      994  0.96296296  2.00000000
      995  0.96296296  2.00000000
      996  0.96296296  1.60875644
      997  0.96296296  1.76480662
      998  0.96296296  0.80437822
      999  0.96296296  2.00000000
     1000  0.96296296  1.76480662
     1001  0.03703704  2.00000000
     1002  0.92592593  1.75770781
     1003  0.92592593  1.00115446
     1004  0.92592593  1.75770781
     1005  0.96296296  2.00000000
     1006  0.96296296  2.00000000
     1007  0.96296296  2.00000000
     1008  0.96296296  2.00000000
     1009  0.96296296  2.00000000
     1010  0.96296296  1.60875644
     1011  0.96296296  2.00000000
     1012  0.96296296  1.48405307
     1013  0.96296296  2.00000000
     1014  0.96296296  2.00000000
     1015  0.96296296  2.00000000
     1016  0.96296296  2.00000000
     1017  0.96296296  2.00000000
     1018  0.96296296  2.00000000
     1019  0.96296296  1.76480662
     1020  0.96296296  2.00000000
     1021  0.96296296  2.00000000
     1022  0.96296296  2.00000000
     1023  0.96296296  2.00000000
     1024  0.96296296  2.00000000
     1025  0.96296296  2.00000000
     1026  0.96296296  1.37809586
     1027  0.96296296  1.37809586
     1028  0.96296296  2.00000000
     1029  0.96296296  2.00000000
     1030  0.96296296  2.00000000
     1031  0.96296296  2.00000000
     1032  0.96296296  2.00000000
     1033  0.96296296  2.00000000
     1034  0.96296296  2.00000000
     1035  0.96296296  2.00000000
     1036  0.96296296  2.00000000
     1037  0.96296296  2.00000000
     1038  0.96296296  2.00000000
     1039  0.96296296  1.60875644
     1040  0.96296296  2.00000000
     1041  0.96296296  2.00000000
     1042  0.96296296  2.00000000
     1043  0.96296296  2.00000000
     1044  0.96296296  2.00000000
     1045  0.96296296  2.00000000
     1046  0.96296296  1.76480662
     1047  0.96296296  1.60875644
     1048  0.96296296  1.76480662
     1049  0.96296296  1.38061781
     1050  0.96296296  2.00000000
     1051  0.96296296  2.00000000
     1052  0.96296296  1.76480662
     1053  0.96296296  2.00000000
     1054  0.96296296  1.76480662
     1055  0.96296296  2.00000000
     1056  0.96296296  1.76480662
     1057  0.96296296  2.00000000
     1058  0.96296296  1.48405307
     1059  0.96296296  1.76480662
     1060  0.96296296  2.00000000
     1061  0.96296296  2.00000000
     1062  0.96296296  1.76480662
     1063  0.96296296  2.00000000
     1064  0.96296296  1.76480662
     1065  0.96296296  2.00000000
     1066  0.96296296  2.00000000
     1067  0.96296296  2.00000000
     1068  0.96296296  2.00000000
     1069  0.96296296  2.00000000
     1070  0.96296296  2.00000000
     1071  0.96296296  2.00000000
     1072  0.96296296  2.00000000
     1073  0.96296296  2.00000000
     1074  0.96296296  1.60875644
     1075  0.96296296  2.00000000
     1076  0.96296296  1.22065016
     1077  0.62962963  2.00000000
     1078  0.96296296  1.48405307
     1079  0.96296296  0.75154224
     1080  0.96296296  1.29372591
     1081  0.96296296  0.85838047
     1082  0.96296296  0.67700403
     1083  0.96296296  2.00000000
     1084  0.96296296  2.00000000
     1085  0.96296296  2.00000000
     1086  0.96296296  2.00000000
     1087  0.96296296  1.76480662
     1088  0.96296296  2.00000000
     1089  0.96296296  1.10950836
     1090  0.96296296  0.47376509
     1091  0.96296296  2.00000000
     1092  0.96296296  2.00000000
     1093  0.96296296  2.00000000
     1094  0.96296296  2.00000000
     1095  0.96296296  2.00000000
     1096  0.96296296  2.00000000
     1097  0.96296296  2.00000000
     1098  0.96296296  2.00000000
     1099  0.44444444  2.00000000
     1100  0.03703704  2.00000000
     1101  0.03703704  2.00000000
     1102  0.03703704  2.00000000
     1103  0.03703704  2.00000000
     1104  0.03703704  2.00000000
     1105  0.96296296  2.00000000
     1106  0.96296296  1.76480662
     1107  0.96296296  1.60875644
     1108  0.96296296  1.48405307
     1109  0.96296296  2.00000000
     1110  0.96296296  1.38061781
     1111  0.96296296  1.25580579
     1112  0.88888889  1.12913553
     1113  0.03703704  2.00000000
     1114  0.96296296  2.00000000
     1115  0.96296296  1.22065016
     1116  0.96296296  1.76480662
     1117  0.96296296  2.00000000
     1118  0.96296296  2.00000000
     1119  0.96296296  2.00000000
     1120  0.96296296  2.00000000
     1121  0.96296296  2.00000000
     1122  0.96296296  1.29372591
     1123  0.96296296  2.00000000
     1124  0.96296296  2.00000000
     1125  0.96296296  1.76480662
     1126  0.96296296  2.00000000
     1127  0.96296296  1.76480662
     1128  0.96296296  1.25580579
     1129  0.96296296  2.00000000
     1130  0.96296296  2.00000000
     1131  0.96296296  2.00000000
     1132  0.96296296  2.00000000
     1133  0.96296296  2.00000000
     1134  0.96296296  2.00000000
     1135  0.96296296  2.00000000
     1136  0.96296296  2.00000000
     1137  0.96296296  2.00000000
     1138  0.96296296  2.00000000
     1139  0.96296296  2.00000000
     1140  0.96296296  2.00000000
     1141  0.96296296  2.00000000
     1142  0.96296296  2.00000000
     1143  0.96296296  2.00000000
     1144  0.96296296  2.00000000
     1145  0.96296296  2.00000000
     1146  0.96296296  2.00000000
     1147  0.96296296  2.00000000
     1148  0.96296296  2.00000000
     1149  0.96296296  2.00000000
     1150  0.96296296  2.00000000
     1151  0.96296296  2.00000000
     1152  0.96296296  2.00000000
     1153  0.96296296  1.76480662
     1154  0.96296296  2.00000000
     1155  0.96296296  1.76480662
     1156  0.96296296  2.00000000
     1157  0.96296296  2.00000000
     1158  0.96296296  2.00000000
     1159  0.96296296  2.00000000
     1160  0.96296296  2.00000000
     1161  0.96296296  1.76480662
     1162  0.96296296  2.00000000
     1163  0.96296296  2.00000000
     1164  0.96296296  1.76480662
     1165  0.96296296  0.83120028
     1166  0.96296296  2.00000000
     1167  0.96296296  1.29372591
     1168  0.96296296  1.29372591
     1169  0.96296296  2.00000000
     1170  0.96296296  2.00000000
     1171  0.96296296  1.60875644
     1172  0.96296296  2.00000000
     1173  0.96296296  1.76480662
     1174  0.96296296  1.48405307
     1175  0.96296296  1.48405307
     1176  0.96296296  0.49796472
     1177  0.96296296  1.76480662
     1178  0.96296296  2.00000000
     1179  0.96296296  2.00000000
     1180  0.96296296  1.29372591
     1181  0.96296296  2.00000000
     1182  0.96296296  2.00000000
     1183  0.96296296  2.00000000
     1184  0.96296296  0.68567951
     1185  0.96296296  1.76480662
     1186  0.96296296  1.76480662
     1187  0.96296296  2.00000000
     1188  0.96296296  2.00000000
     1189  0.96296296  2.00000000
     1190  0.96296296  2.00000000
     1191  0.96296296  2.00000000
     1192  0.96296296  2.00000000
     1193  0.96296296  2.00000000
     1194  0.96296296  2.00000000
     1195  0.96296296  2.00000000
     1196  0.96296296  2.00000000
     1197  0.96296296  1.76480662
     1198  0.96296296  2.00000000
     1199  0.96296296  2.00000000
     1200  0.96296296  1.76480662
     1201  0.96296296  2.00000000
     1202  0.96296296  1.53183336
     1203  0.96296296  2.00000000
     1204  0.96296296  1.53183336
     1205  0.96296296  1.29372591
     1206  0.96296296  2.00000000
     1207  0.96296296  1.00000000
     1208  0.96296296  2.00000000
     1209  0.96296296  2.00000000
     1210  0.96296296  2.00000000
     1211  0.96296296  2.00000000
     1212  0.96296296  0.81328016
     1213  0.96296296  2.00000000
     1214  0.96296296  2.00000000
     1215  0.96296296  1.60875644
     1216  0.96296296  2.00000000
     1217  0.96296296  2.00000000
     1218  0.96296296  1.22065016
     1219  0.96296296  1.76480662
     1220  0.96296296  2.00000000
     1221  0.96296296  2.00000000
     1222  0.96296296  1.06941387
     1223  0.96296296  2.00000000
     1224  0.96296296  1.48405307
     1225  0.96296296  2.00000000
     1226  0.96296296  1.76480662
     1227  0.96296296  1.48405307
     1228  0.96296296  2.00000000
     1229  0.96296296  1.60875644
     1230  0.96296296  1.76480662
     1231  0.92592593  1.75770781
     1232  0.92592593  2.00000000
     1233  0.96296296  1.60875644
     1234  0.96296296  1.53183336
     1235  0.96296296  2.00000000
     1236  0.96296296  1.76480662
     1237  0.92592593  2.00000000
     1238  0.96296296  2.00000000
     1239  0.96296296  2.00000000
     1240  0.96296296  2.00000000
     1241  0.96296296  2.00000000
     1242  0.96296296  2.00000000
     1243  0.96296296  2.00000000
     1244  0.96296296  2.00000000
     1245  0.96296296  1.76480662
     1246  0.96296296  2.00000000
     1247  0.96296296  1.76480662
     1248  0.96296296  1.60875644
     1249  0.96296296  1.22065016
     1250  0.96296296  2.00000000
     1251  0.96296296  1.37809586
     1252  0.96296296  1.29372591
     1253  0.96296296  1.76480662
     1254  0.96296296  1.76480662
     1255  0.96296296  2.00000000
     1256  0.96296296  1.76480662
     1257  0.96296296  2.00000000
     1258  0.96296296  2.00000000
     1259  0.96296296  1.60875644
     1260  0.85185185  2.00000000
     1261  0.85185185  0.78570474
     1262  0.96296296  2.00000000
     1263  0.88888889  2.00000000
     1264  0.88888889  2.00000000
     1265  0.88888889  0.85684412
     1266  0.88888889  1.00501517
     1267  0.88888889  1.04556600
     1268  0.88888889  2.00000000
     1269  0.88888889  2.00000000
     1270  0.96296296  2.00000000
     1271  0.96296296  1.60875644
     1272  0.96296296  2.00000000
     1273  0.96296296  1.06941387
     1274  0.96296296  2.00000000
     1275  0.96296296  2.00000000
     1276  0.96296296  2.00000000
     1277  0.96296296  2.00000000
     1278  0.92592593  2.00000000
     1279  0.96296296  2.00000000
     1280  0.96296296  1.76480662
     1281  0.96296296  1.53183336
     1282  0.92592593  1.04895434
     1283  0.96296296  2.00000000
     1284  0.92592593  1.27807191
     1285  0.96296296  2.00000000
     1286  0.96296296  2.00000000
     1287  0.96296296  1.76480662
     1288  0.96296296  1.48405307
     1289  0.96296296  1.07064499
     1290  0.96296296  1.76480662
     1291  0.96296296  1.48405307
     1292  0.96296296  1.60875644
     1293  0.96296296  2.00000000
     1294  0.96296296  2.00000000
     1295  0.96296296  2.00000000
     1296  0.96296296  1.01714131
     1297  0.96296296  2.00000000
     1298  0.96296296  2.00000000
     1299  0.96296296  2.00000000
     1300  0.96296296  1.48405307
     1301  0.96296296  2.00000000
     1302  0.96296296  1.07064499
     1303  0.96296296  1.22677165
     1304  0.96296296  1.37809586
     1305  0.96296296  2.00000000
     1306  0.96296296  2.00000000
     1307  0.33333333  2.00000000
     1308  0.96296296  1.37809586
     1309  0.96296296  2.00000000
     1310  0.96296296  1.60875644
     1311  0.96296296  1.60875644
     1312  0.96296296  1.60875644
     1313  0.96296296  1.48405307
     1314  0.96296296  1.00427255
     1315  0.96296296  1.06941387
     1316  0.96296296  2.00000000
     1317  0.96296296  2.00000000
     1318  0.88888889  2.00000000
     1319  0.88888889  1.21476456
     1320  0.88888889  1.26171513
     1321  0.88888889  2.00000000
     1322  0.88888889  2.00000000
     1323  0.51851852  1.62876767
     1324  0.51851852  2.00000000
     1325  0.07407407  2.00000000
     1326  0.07407407  2.00000000
     1327  0.07407407  2.00000000
     1328  0.92592593  0.35692581
     1329  0.92592593  2.00000000
     1330  0.92592593  2.00000000
     1331  0.92592593  2.00000000
     1332  0.96296296  1.38061781
     1333  0.96296296  1.01714131
     1334  0.96296296  2.00000000
     1335  0.96296296  1.01714131
     1336  0.96296296  2.00000000
     1337  0.96296296  1.48405307
     1338  0.96296296  2.00000000
     1339  0.96296296  2.00000000
     1340  0.96296296  1.76480662
     1341  0.96296296  2.00000000
     1342  0.96296296  1.76480662
     1343  0.96296296  1.38061781
     1344  0.96296296  1.48405307
     1345  0.96296296  2.00000000
     1346  0.96296296  2.00000000
     1347  0.96296296  2.00000000
     1348  0.96296296  2.00000000
     1349  0.96296296  2.00000000
     1350  0.96296296  1.60875644
     1351  0.96296296  1.60875644
     1352  0.96296296  1.01714131
     1353  0.96296296  1.15964133
     1354  0.96296296  1.29372591
     1355  0.96296296  1.76480662
     1356  0.96296296  1.03876340
     1357  0.96296296  1.10700464
     1358  0.96296296  1.76480662
     1359  0.96296296  1.15964133
     1360  0.96296296  2.00000000
     1361  0.96296296  2.00000000
     1362  0.92592593  0.67907572
     1363  0.96296296  2.00000000
     1364  0.96296296  0.61705426
     1365  0.96296296  2.00000000
     1366  0.96296296  1.60875644
     1367  0.96296296  2.00000000
     1368  0.96296296  1.10950836
     1369  0.96296296  1.53183336
     1370  0.96296296  1.53183336
     1371  0.96296296  1.76480662
     1372  0.96296296  2.00000000
     1373  0.96296296  1.76480662
     1374  0.96296296  2.00000000
     1375  0.96296296  0.72774043
     1376  0.96296296  2.00000000
     1377  0.96296296  1.76480662
     1378  0.92592593  2.00000000
     1379  0.92592593  1.47063913
     1380  0.92592593  2.00000000
     1381  0.92592593  2.00000000
     1382  0.92592593  1.36044363
     1383  0.92592593  1.59782081
     1384  0.92592593  1.75770781
     1385  0.92592593  0.86868531
     1386  0.14814815  2.00000000
     1387  0.18518519  2.00000000
     1388  0.14814815  2.00000000
     1389  0.14814815  2.00000000
     1390  0.07407407  2.00000000
     1391  0.07407407  2.00000000
     1392  0.07407407  2.00000000
     1393  0.07407407  2.00000000
     1394  0.07407407  2.00000000
     1395  0.07407407  2.00000000
     1396  0.07407407  2.00000000
     1397  0.07407407  2.00000000
     1398  0.07407407  1.00000000
     1399  0.07407407  2.00000000
     1400  0.07407407  2.00000000
     1401  0.07407407  2.00000000
     1402  0.07407407  2.00000000
     1403  0.03703704  2.00000000
     1404  0.03703704  2.00000000
     1405  0.03703704  2.00000000
     1406  0.03703704  2.00000000
     1407  0.03703704  2.00000000
     1408  0.03703704  2.00000000
     1409  0.03703704  2.00000000
     1410  0.03703704  2.00000000
     1411  0.03703704  2.00000000
     1412  0.03703704  2.00000000
     1413  0.03703704  2.00000000
     1414  0.03703704  2.00000000
     1415  0.03703704  2.00000000
     1416  0.03703704  2.00000000
     1417  0.03703704  2.00000000
     1418  0.03703704  2.00000000
     1419  0.03703704  2.00000000
     1420  0.03703704  2.00000000
     1421  0.03703704  2.00000000
     1422  0.07407407  2.00000000
     1423  0.07407407  2.00000000
     1424  0.07407407  1.00000000
     1425  0.18518519  2.00000000
     1426  0.29629630  1.45643556
     1427  0.44444444  2.00000000
     1428  0.96296296  2.00000000
     1429  0.96296296  1.60875644
     1430  0.96296296  1.76480662
     1431  0.96296296  2.00000000
     1432  1.00000000  1.77146186
     1433  1.00000000  1.61905341
     1434  1.00000000  0.60079246
     1435  1.00000000  1.49674167
     1436  1.00000000  1.49674167
     1437  1.00000000  2.00000000
     1438  1.00000000  1.49674167
     1439  1.00000000  1.77146186
     1440  1.00000000  1.77146186
     1441  1.00000000  2.00000000
     1442  1.00000000  2.00000000
     1443  1.00000000  2.00000000
     1444  1.00000000  2.00000000
     1445  1.00000000  1.00892394
     1446  1.00000000  2.00000000
     1447  1.00000000  2.00000000
     1448  1.00000000  1.39470879
     1449  0.96296296  1.00427255
     1450  0.92592593  2.00000000
     1451  0.92592593  2.00000000
     1452  0.92592593  1.47063913
     1453  0.92592593  1.04895434
     1454  0.92592593  2.00000000
     1455  0.44444444  2.00000000
     1456  0.92592593  2.00000000
     1457  0.96296296  1.76480662
     1458  0.96296296  1.03876340
     1459  0.96296296  1.60875644
     1460  1.00000000  1.17437347
     1461  1.00000000  2.00000000
     1462  1.00000000  1.77146186
     1463  1.00000000  2.00000000
     1464  1.00000000  1.30871013
     1465  1.00000000  2.00000000
     1466  1.00000000  2.00000000
     1467  1.00000000  1.77146186
     1468  1.00000000  2.00000000
     1469  1.00000000  1.39470879
     1470  1.00000000  1.61905341
     1471  1.00000000  1.54497934
     1472  1.00000000  2.00000000
     1473  1.00000000  2.00000000
     1474  1.00000000  1.77146186
     1475  1.00000000  2.00000000
     1476  1.00000000  2.00000000
     1477  1.00000000  0.87534188
     1478  1.00000000  1.30871013
     1479  1.00000000  1.61905341
     1480  1.00000000  1.39470879
     1481  1.00000000  2.00000000
     1482  1.00000000  2.00000000
     1483  1.00000000  2.00000000
     1484  1.00000000  1.39481342
     1485  1.00000000  2.00000000
     1486  1.00000000  2.00000000
     1487  1.00000000  2.00000000
     1488  1.00000000  2.00000000
     1489  1.00000000  2.00000000
     1490  1.00000000  0.72002509
     1491  1.00000000  1.00892394
     1492  1.00000000  2.00000000
     1493  1.00000000  2.00000000
     1494  1.00000000  0.72002509
     1495  1.00000000  1.77146186
     1496  1.00000000  2.00000000
     1497  1.00000000  2.00000000
     1498  1.00000000  1.77146186
     1499  0.92592593  1.59782081
     1500  1.00000000  1.77146186
     1501  1.00000000  2.00000000
     1502  1.00000000  2.00000000
     1503  1.00000000  1.61905341
     1504  1.00000000  2.00000000
     1505  1.00000000  0.61231071
     1506  1.00000000  1.77146186
     1507  1.00000000  2.00000000
     1508  0.92592593  1.75770781
     1509  0.92592593  1.12569045
     1510  0.03703704  2.00000000
     1511  0.03703704  2.00000000
     1512  0.03703704  2.00000000
     1513  0.03703704  2.00000000
     1514  0.96296296  2.00000000
     1515  0.96296296  2.00000000
     1516  0.96296296  1.48405307
     1517  0.96296296  1.76480662
     1518  1.00000000  2.00000000
     1519  1.00000000  1.30871013
     1520  1.00000000  2.00000000
     1521  1.00000000  2.00000000
     1522  1.00000000  1.77146186
     1523  1.00000000  1.00892394
     1524  1.00000000  1.00892394
     1525  1.00000000  1.54497934
     1526  1.00000000  2.00000000
     1527  1.00000000  1.49674167
     1528  1.00000000  1.61905341
     1529  1.00000000  2.00000000
     1530  1.00000000  1.77146186
     1531  1.00000000  1.00892394
     1532  1.00000000  2.00000000
     1533  1.00000000  2.00000000
     1534  1.00000000  2.00000000
     1535  1.00000000  1.49674167
     1536  1.00000000  2.00000000
     1537  1.00000000  2.00000000
     1538  1.00000000  2.00000000
     1539  1.00000000  1.61905341
     1540  1.00000000  1.02488094
     1541  1.00000000  2.00000000
     1542  1.00000000  2.00000000
     1543  1.00000000  1.00892394
     1544  0.03703704  2.00000000
     1545  0.03703704  2.00000000
     1546  0.03703704  2.00000000
     1547  0.03703704  2.00000000
     1548  0.03703704  2.00000000
     1549  0.03703704  2.00000000
     1550  0.03703704  2.00000000
     1551  1.00000000  0.62060704
     1552  1.00000000  1.30871013
     1553  1.00000000  2.00000000
     1554  1.00000000  2.00000000
     1555  1.00000000  2.00000000
     1556  1.00000000  1.54497934
     1557  1.00000000  2.00000000
     1558  1.00000000  1.77146186
     1559  1.00000000  1.09134607
     1560  1.00000000  1.77146186
     1561  1.00000000  0.70276867
     1562  0.96296296  1.37809586
     1563  1.00000000  1.49674167
     1564  1.00000000  2.00000000
     1565  1.00000000  1.61905341
     1566  1.00000000  2.00000000
     1567  1.00000000  0.82500534
     1568  1.00000000  2.00000000
     1569  0.92592593  1.02904941
     1570  0.92592593  2.00000000
     1571  0.92592593  2.00000000
     1572  0.92592593  2.00000000
     1573  0.92592593  2.00000000
     1574  0.92592593  1.27807191
     1575  0.92592593  2.00000000
     1576  0.88888889  2.00000000
     1577  0.88888889  2.00000000
     1578  0.44444444  2.00000000
     1579  0.44444444  1.02013124
     1580  0.44444444  1.58618315
     1581  0.44444444  2.00000000
     1582  0.74074074  1.71360304
     1583  0.88888889  1.00501517
     1584  0.88888889  0.76355950
     1585  0.92592593  2.00000000
     1586  0.92592593  1.36044363
     1587  0.92592593  1.59782081
     1588  0.92592593  1.59782081
     1589  0.92592593  1.00115446
     1590  0.92592593  2.00000000
     1591  0.92592593  1.75770781
     1592  0.92592593  1.75770781
     1593  0.92592593  1.75770781
     1594  0.92592593  2.00000000
     1595  1.00000000  1.77146186
     1596  1.00000000  1.61905341
     1597  1.00000000  0.95060147
     1598  1.00000000  2.00000000
     1599  1.00000000  2.00000000
     1600  1.00000000  1.77146186
     1601  1.00000000  1.49674167
     1602  1.00000000  1.61905341
     1603  1.00000000  2.00000000
     1604  1.00000000  2.00000000
     1605  1.00000000  1.77146186
     1606  1.00000000  1.77146186
     1607  1.00000000  1.77146186
     1608  1.00000000  0.72002509
     1609  1.00000000  1.02488094
     1610  1.00000000  1.49674167
     1611  1.00000000  2.00000000
     1612  1.00000000  1.39481342
     1613  1.00000000  2.00000000
     1614  1.00000000  1.17437347
     1615  1.00000000  1.61905341
     1616  1.00000000  2.00000000
     1617  1.00000000  1.54497934
     1618  1.00000000  1.49674167
     1619  1.00000000  2.00000000
     1620  1.00000000  2.00000000
     1621  1.00000000  2.00000000
     1622  1.00000000  2.00000000
     1623  1.00000000  1.30871013
     1624  1.00000000  1.08170417
     1625  0.96296296  1.76480662
     1626  0.96296296  1.76480662
     1627  0.96296296  2.00000000
     1628  0.96296296  1.60875644
     1629  0.96296296  2.00000000
     1630  0.96296296  1.76480662
     1631  0.96296296  2.00000000
     1632  0.96296296  1.76480662
     1633  0.96296296  1.76480662
     1634  0.96296296  1.37809586
     1635  1.00000000  1.61905341
     1636  1.00000000  2.00000000
     1637  1.00000000  1.77146186
     1638  1.00000000  1.77146186
     1639  1.00000000  2.00000000
     1640  1.00000000  1.77146186
     1641  0.92592593  1.36569045
     1642  0.92592593  1.75770781
     1643  0.92592593  1.47063913
     1644  0.92592593  2.00000000
     1645  0.92592593  1.75770781
     1646  1.00000000  1.54497934
     1647  1.00000000  1.77146186
     1648  1.00000000  1.77146186
     1649  1.00000000  2.00000000
     1650  1.00000000  1.61905341
     1651  1.00000000  2.00000000
     1652  1.00000000  2.00000000
     1653  1.00000000  2.00000000
     1654  1.00000000  2.00000000
     1655  1.00000000  2.00000000
     1656  1.00000000  1.77146186
     1657  1.00000000  1.39470879
     1658  1.00000000  1.49674167
     1659  1.00000000  1.61905341
     1660  1.00000000  2.00000000
     1661  1.00000000  1.00892394
     1662  1.00000000  1.24666528
     1663  1.00000000  2.00000000
     1664  1.00000000  1.09134607
     1665  0.55555556  1.64664066
     1666  0.44444444  1.02013124
     1667  0.44444444  2.00000000
     1668  0.44444444  2.00000000
     1669  0.44444444  2.00000000
     1670  0.44444444  2.00000000
     1671  0.44444444  2.00000000
     1672  0.44444444  2.00000000
     1673  0.44444444  2.00000000
     1674  0.44444444  2.00000000
     1675  0.44444444  2.00000000
     1676  0.44444444  1.58618315
     1677  0.44444444  2.00000000
     1678  0.44444444  2.00000000
     1679  0.44444444  2.00000000
     1680  0.44444444  1.18872188
     1681  0.44444444  2.00000000
     1682  0.44444444  2.00000000
     1683  0.44444444  2.00000000
     1684  0.44444444  2.00000000
     1685  0.44444444  2.00000000
     1686  0.44444444  2.00000000
     1687  0.44444444  2.00000000
     1688  0.44444444  2.00000000
     1689  0.44444444  2.00000000
     1690  0.44444444  1.58618315
     1691  0.44444444  2.00000000
     1692  0.44444444  2.00000000
     1693  0.44444444  2.00000000
     1694  0.44444444  1.58618315
     1695  0.44444444  2.00000000
     1696  0.44444444  2.00000000
     1697  0.44444444  2.00000000
     1698  0.44444444  2.00000000
     1699  0.44444444  1.58618315
     1700  0.03703704  2.00000000
     1701  0.44444444  1.58618315
     1702  0.44444444  1.58618315
     1703  0.44444444  2.00000000
     1704  0.44444444  2.00000000
     1705  0.44444444  1.34997758
     1706  0.44444444  2.00000000
     1707  0.44444444  2.00000000
     1708  0.44444444  2.00000000
     1709  0.44444444  2.00000000
     1710  0.44444444  1.02013124
     1711  0.44444444  2.00000000
     1712  0.44444444  2.00000000
     1713  0.44444444  1.58618315
     1714  0.44444444  0.95914792
     1715  0.44444444  1.58618315
     1716  0.44444444  1.18331091
     1717  0.44444444  2.00000000
     1718  0.44444444  2.00000000
     1719  0.44444444  2.00000000
     1720  0.44444444  1.34997758
     1721  0.44444444  1.58618315
     1722  0.44444444  2.00000000
     1723  0.44444444  2.00000000
     1724  0.44444444  1.34997758
     1725  0.44444444  2.00000000
     1726  0.44444444  2.00000000
     1727  0.44444444  1.58618315
     1728  0.44444444  1.08170417
     1729  0.44444444  2.00000000
     1730  0.44444444  2.00000000
     1731  0.44444444  2.00000000
     1732  0.44444444  2.00000000
     1733  0.44444444  1.58618315
     1734  0.44444444  2.00000000
     1735  0.44444444  1.58618315
     1736  0.44444444  2.00000000
     1737  0.44444444  1.58618315
     1738  0.44444444  2.00000000
     1739  0.44444444  2.00000000
     1740  0.44444444  2.00000000
     1741  0.44444444  2.00000000
     1742  0.44444444  2.00000000
     1743  0.44444444  2.00000000
     1744  0.44444444  2.00000000
     1745  0.44444444  2.00000000
     1746  0.44444444  2.00000000
     1747  0.44444444  2.00000000
     1748  0.44444444  2.00000000
     1749  0.44444444  2.00000000
     1750  0.44444444  2.00000000
     1751  0.44444444  2.00000000
     1752  0.44444444  1.58618315
     1753  0.44444444  2.00000000
     1754  0.44444444  1.58618315
     1755  0.44444444  2.00000000
     1756  0.44444444  2.00000000
     1757  0.44444444  2.00000000
     1758  0.44444444  2.00000000
     1759  0.44444444  2.00000000
     1760  0.44444444  2.00000000
     1761  0.44444444  2.00000000
     1762  0.44444444  2.00000000
     1763  0.44444444  1.58618315
     1764  0.44444444  2.00000000
     1765  0.44444444  2.00000000
     1766  0.44444444  2.00000000
     1767  0.44444444  2.00000000
     1768  0.44444444  2.00000000
     1769  0.44444444  2.00000000
     1770  0.44444444  1.58618315
     1771  0.44444444  1.34997758
     1772  0.44444444  2.00000000
     1773  0.44444444  2.00000000
     1774  0.44444444  1.58618315
     1775  0.44444444  2.00000000
     1776  0.44444444  1.58618315
     1777  0.44444444  2.00000000
     1778  0.44444444  2.00000000
     1779  0.44444444  2.00000000
     1780  0.44444444  2.00000000
     1781  0.44444444  1.02013124
