# Information content per column (bits):
# Alignment file: Data_input/Bioinformatics_Pipeline/Step_1_Genome_Searches/1.1_Full-length_Search/HOTAIR_MSA_191.aln
# Alignment idx:  1
# Number of sequences: 191
# Sequence weights from alignment were ignored (if they existed).
#
#  alnpos  freqnongap  info(bits)
# -------  ----------  ----------
      913  0.01570681  0.41503750
      914  0.01570681  2.00000000
      915  0.01570681  1.08170417
      916  0.01570681  1.08170417
      917  0.00523560  2.00000000
      918  0.00523560  2.00000000
      919  0.00523560  2.00000000
      920  0.00523560  2.00000000
      921  0.01570681  2.00000000
      922  0.01570681  2.00000000
      923  0.01570681  2.00000000
      924  0.01570681  2.00000000
      925  0.01570681  2.00000000
      926  0.01570681  2.00000000
      927  0.01570681  2.00000000
      928  0.00523560  2.00000000
      929  0.00523560  2.00000000
      930  0.00523560  2.00000000
      931  0.00523560  2.00000000
      932  0.00523560  2.00000000
      933  0.00523560  2.00000000
      934  0.01570681  2.00000000
      935  0.01570681  0.41503750
      936  0.01570681  1.08170417
      937  0.01570681  2.00000000
      938  0.01570681  2.00000000
      939  0.01570681  2.00000000
      940  0.01570681  1.08170417
      941  0.01570681  2.00000000
      942  0.01570681  2.00000000
      943  0.01570681  1.08170417
      944  0.01570681  2.00000000
      945  0.01570681  2.00000000
      946  0.01570681  2.00000000
      947  0.01570681  1.08170417
      948  0.01570681  2.00000000
      949  0.01570681  2.00000000
      950  0.01570681  2.00000000
      951  0.01570681  1.08170417
      952  0.01570681  1.08170417
      953  0.01570681  2.00000000
      954  0.01570681  2.00000000
      955  0.01570681  2.00000000
      956  0.01570681  1.08170417
      957  0.01570681  2.00000000
      958  0.01570681  2.00000000
      959  0.01570681  2.00000000
      960  0.01570681  2.00000000
      961  0.01570681  2.00000000
      962  0.01570681  2.00000000
      963  0.01570681  1.08170417
      964  0.01570681  1.08170417
      965  0.01570681  2.00000000
      966  0.01570681  0.41503750
      967  0.01570681  1.08170417
      968  0.01570681  1.08170417
      969  0.01570681  2.00000000
      970  0.01570681  2.00000000
      971  0.00523560  2.00000000
      972  0.00523560  2.00000000
      973  0.00523560  2.00000000
      974  0.00523560  2.00000000
      975  0.00523560  2.00000000
      976  0.01047120  1.00000000
      977  0.01047120  2.00000000
      978  0.01047120  2.00000000
      979  0.01047120  2.00000000
      980  0.01047120  2.00000000
      981  0.01047120  1.00000000
      982  0.01570681  2.00000000
      983  0.01570681  2.00000000
      984  0.01570681  2.00000000
      985  0.01570681  1.08170417
      986  0.01570681  2.00000000
      987  0.01570681  1.08170417
      988  0.01570681  2.00000000
      989  0.01570681  2.00000000
      990  0.01570681  2.00000000
      991  0.01570681  2.00000000
      992  0.01570681  2.00000000
      993  0.01570681  2.00000000
      994  0.01570681  2.00000000
      995  0.01570681  2.00000000
      996  0.01570681  2.00000000
      997  0.01570681  2.00000000
      998  0.01570681  2.00000000
      999  0.01570681  2.00000000
     1000  0.01570681  2.00000000
     1001  0.01570681  2.00000000
     1002  0.01570681  2.00000000
     1003  0.01570681  2.00000000
     1004  0.01570681  2.00000000
     1005  0.01570681  2.00000000
     1006  0.01570681  2.00000000
     1007  0.01570681  1.08170417
     1008  0.01570681  2.00000000
     1009  0.01570681  2.00000000
     1010  0.01570681  2.00000000
     1011  0.01570681  1.08170417
     1012  0.01570681  2.00000000
     1013  0.01570681  2.00000000
     1014  0.01570681  2.00000000
     1015  0.01570681  2.00000000
     1016  0.01570681  2.00000000
     1017  0.01570681  2.00000000
     1018  0.01570681  2.00000000
     1019  0.01570681  2.00000000
     1020  0.01570681  2.00000000
     1021  0.01570681  1.08170417
     1022  0.01570681  2.00000000
     1023  0.01570681  1.08170417
     1024  0.01570681  2.00000000
     1025  0.01570681  2.00000000
     1026  0.01570681  2.00000000
     1027  0.01570681  2.00000000
     1028  0.01570681  2.00000000
     1029  0.01570681  2.00000000
     1030  0.01570681  2.00000000
     1031  0.01570681  2.00000000
     1032  0.01570681  2.00000000
     1033  0.01570681  1.08170417
     1034  0.01570681  2.00000000
     1035  0.01570681  1.08170417
     1036  0.01570681  2.00000000
     1037  0.01570681  2.00000000
     1038  0.01570681  2.00000000
     1039  0.01570681  2.00000000
     1040  0.01570681  2.00000000
     1041  0.01570681  2.00000000
     1042  0.01570681  1.08170417
     1043  0.01570681  2.00000000
     1044  0.01570681  2.00000000
     1045  0.01570681  2.00000000
     1046  0.01570681  2.00000000
     1047  0.01570681  1.08170417
     1048  0.01570681  2.00000000
     1049  0.00523560  2.00000000
     1050  0.00523560  2.00000000
     1051  0.00523560  2.00000000
     1052  0.00523560  2.00000000
     1053  0.01570681  2.00000000
     1054  0.01570681  2.00000000
     1055  0.01570681  2.00000000
     1056  0.01570681  1.08170417
     1057  0.01570681  2.00000000
     1058  0.01570681  2.00000000
     1059  0.01570681  2.00000000
     1060  0.01570681  2.00000000
     1061  0.01570681  2.00000000
     1062  0.01570681  2.00000000
     1063  0.01570681  2.00000000
     1064  0.01570681  2.00000000
     1065  0.01570681  2.00000000
     1066  0.01570681  2.00000000
     1067  0.01570681  2.00000000
     1068  0.01570681  2.00000000
     1069  0.01570681  2.00000000
     1070  0.01570681  0.41503750
     1071  0.01570681  1.08170417
     1072  0.01570681  1.08170417
     1073  0.01570681  2.00000000
     1074  0.01047120  2.00000000
     1075  0.01047120  2.00000000
     1076  0.01047120  2.00000000
     1077  0.01047120  2.00000000
     1078  0.01047120  2.00000000
     1079  0.00523560  2.00000000
     1080  0.00523560  2.00000000
     1081  0.00523560  2.00000000
     1082  0.00523560  2.00000000
     1083  0.00523560  2.00000000
     1084  0.00523560  2.00000000
     1085  0.00523560  2.00000000
     1086  0.00523560  2.00000000
     1087  0.00523560  2.00000000
     1088  0.00523560  2.00000000
     1089  0.01047120  2.00000000
     1090  0.01047120  2.00000000
     1091  0.01047120  1.00000000
     1092  0.01047120  2.00000000
     1093  0.01047120  2.00000000
     1094  0.01047120  2.00000000
     1095  0.01570681  2.00000000
     1096  0.01570681  2.00000000
     1097  0.01570681  1.08170417
     1098  0.01570681  2.00000000
     1099  0.01570681  2.00000000
     1100  0.01570681  2.00000000
     1101  0.01570681  1.08170417
     1102  0.01570681  2.00000000
     1103  0.01570681  1.08170417
     1104  0.01570681  2.00000000
     1105  0.01570681  2.00000000
     1106  0.01570681  1.08170417
     1107  0.01570681  1.08170417
     1108  0.01570681  1.08170417
     1109  0.01570681  2.00000000
     1110  0.01570681  2.00000000
     1111  0.01570681  2.00000000
     1112  0.01570681  2.00000000
     1113  0.01570681  2.00000000
     1114  0.01570681  1.08170417
     1115  0.01570681  2.00000000
     1116  0.01047120  1.00000000
     1117  0.01047120  1.00000000
     1118  0.00523560  2.00000000
     1119  0.01570681  2.00000000
     1120  0.01570681  2.00000000
     1121  0.01570681  1.08170417
     1122  0.01570681  1.08170417
     1123  0.01570681  2.00000000
     1124  0.01570681  1.08170417
     1125  0.01570681  2.00000000
     1126  0.01570681  2.00000000
     1127  0.01570681  2.00000000
     1128  0.01570681  2.00000000
     1129  0.01570681  2.00000000
     1130  0.01570681  2.00000000
     1131  0.01570681  2.00000000
     1132  0.01570681  1.08170417
     1133  0.01570681  2.00000000
     1134  0.01570681  2.00000000
     1135  0.01570681  2.00000000
     1136  0.01570681  2.00000000
     1137  0.01570681  1.08170417
     1138  0.01570681  2.00000000
     1139  0.01570681  2.00000000
     1140  0.01570681  2.00000000
     1141  0.01570681  2.00000000
     1142  0.01570681  2.00000000
     1143  0.01570681  1.08170417
     1144  0.01570681  2.00000000
     1145  0.01570681  2.00000000
     1146  0.01570681  2.00000000
     1147  0.01570681  2.00000000
     1148  0.01570681  2.00000000
     1149  0.43979058  2.00000000
     1150  0.44502618  1.67724304
     1151  0.44502618  1.83917698
     1152  0.43455497  1.90591556
     1153  0.44502618  2.00000000
     1154  0.44502618  1.77971673
     1155  0.44502618  1.25842332
     1156  0.43979058  1.83767382
     1157  0.43979058  1.67444829
     1158  0.43979058  2.00000000
     1159  0.44502618  1.90772275
     1160  0.44502618  1.81564757
     1161  0.44502618  0.79917145
     1162  0.44502618  1.62012830
     1163  0.44502618  1.77971673
     1164  0.44502618  2.00000000
     1165  0.44502618  1.77971673
     1166  0.44502618  2.00000000
     1167  0.43979058  1.68517228
     1168  0.44502618  1.17503413
     1169  0.44502618  1.68805304
     1170  0.43979058  1.77771517
     1171  0.43979058  1.90682868
     1172  0.43979058  1.83767382
     1173  0.43979058  2.00000000
     1174  0.37172775  2.00000000
     1175  0.02617801  2.00000000
     1176  0.02094241  2.00000000
     1177  0.43979058  1.72380457
     1178  0.44502618  1.58958386
     1179  0.44502618  1.81564757
     1180  0.34554974  1.69149429
     1181  0.37172775  1.60275958
     1182  0.41884817  1.54068846
     1183  0.41884817  1.66360304
     1184  0.43455497  1.72133020
     1185  0.43455497  1.90591556
     1186  0.43455497  1.52011058
     1187  0.44502618  1.77971673
     1188  0.44502618  0.93833713
     1189  0.44502618  1.63477668
     1190  0.44502618  1.67917201
     1191  0.44502618  1.81564757
     1192  0.44502618  1.74730629
     1193  0.44502618  1.83917698
     1194  0.44502618  1.72623083
     1195  0.44502618  1.59659889
     1196  0.36649215  1.81282374
     1197  0.36649215  1.74475789
     1198  0.36649215  1.62876767
     1199  0.37172775  1.68726662
     1200  0.43979058  1.90682868
     1201  0.43455497  1.81204310
     1202  0.01047120  2.00000000
     1203  0.01570681  1.08170417
     1204  0.01570681  2.00000000
     1205  0.01570681  1.08170417
     1206  0.01570681  2.00000000
     1207  0.01570681  1.08170417
     1208  0.01570681  2.00000000
     1209  0.01570681  2.00000000
     1210  0.01570681  2.00000000
     1211  0.01570681  2.00000000
     1212  0.01570681  2.00000000
     1213  0.01570681  2.00000000
     1214  0.01570681  2.00000000
     1215  0.01570681  2.00000000
     1216  0.01570681  2.00000000
     1217  0.01570681  1.08170417
     1218  0.01570681  2.00000000
     1219  0.01570681  2.00000000
     1220  0.01570681  1.08170417
     1221  0.01570681  2.00000000
     1222  0.01570681  2.00000000
     1223  0.01570681  2.00000000
     1224  0.01570681  1.08170417
     1225  0.01570681  2.00000000
     1226  0.01570681  2.00000000
     1227  0.01570681  2.00000000
     1228  0.01570681  2.00000000
     1229  0.01570681  2.00000000
     1230  0.01047120  1.00000000
     1231  0.01570681  2.00000000
     1232  0.01570681  1.08170417
     1233  0.01570681  2.00000000
     1234  0.01570681  2.00000000
     1235  0.01570681  2.00000000
     1236  0.01570681  1.08170417
     1237  0.01570681  2.00000000
     1238  0.01570681  2.00000000
     1239  0.01570681  2.00000000
     1240  0.01570681  2.00000000
     1241  0.01570681  2.00000000
     1242  0.01570681  1.08170417
     1243  0.01570681  2.00000000
     1244  0.01570681  1.08170417
     1245  0.01570681  2.00000000
     1246  0.01570681  2.00000000
     1247  0.01570681  1.08170417
     1248  0.01570681  2.00000000
     1249  0.01570681  2.00000000
     1250  0.01570681  1.08170417
     1251  0.01570681  2.00000000
     1252  0.01570681  2.00000000
     1253  0.01570681  1.08170417
     1254  0.01570681  1.08170417
     1255  0.01570681  2.00000000
     1256  0.01570681  2.00000000
     1257  0.01570681  2.00000000
     1258  0.01570681  2.00000000
     1259  0.01570681  1.08170417
     1260  0.01570681  2.00000000
     1261  0.01570681  2.00000000
     1262  0.01570681  2.00000000
     1263  0.01570681  2.00000000
     1264  0.01570681  2.00000000
     1265  0.01570681  2.00000000
     1266  0.01570681  2.00000000
     1267  0.01570681  2.00000000
     1268  0.01570681  2.00000000
     1269  0.01570681  2.00000000
     1270  0.01570681  2.00000000
     1271  0.01570681  1.08170417
     1272  0.01570681  2.00000000
     1273  0.01570681  2.00000000
     1274  0.01570681  2.00000000
     1275  0.01570681  1.08170417
     1276  0.01047120  2.00000000
     1277  0.01047120  2.00000000
     1278  0.01047120  2.00000000
     1279  0.01047120  2.00000000
     1280  0.01047120  1.00000000
     1281  0.00523560  2.00000000
     1282  0.00523560  2.00000000
     1283  0.00523560  2.00000000
     1284  0.00523560  2.00000000
     1285  0.01570681  1.08170417
     1286  0.01570681  1.08170417
     1287  0.01570681  2.00000000
     1288  0.01570681  1.08170417
     1289  0.01570681  2.00000000
     1290  0.01570681  1.08170417
     1291  0.01570681  1.08170417
     1292  0.01570681  1.08170417
     1293  0.01570681  1.08170417
     1294  0.01570681  2.00000000
     1295  0.01570681  2.00000000
     1296  0.01570681  0.41503750
     1297  0.01570681  2.00000000
     1298  0.01570681  2.00000000
     1299  0.01570681  2.00000000
     1300  0.01570681  2.00000000
     1301  0.01570681  2.00000000
     1302  0.01570681  1.08170417
     1303  0.01570681  2.00000000
     1304  0.01570681  1.08170417
     1305  0.01047120  2.00000000
     1306  0.01047120  2.00000000
     1307  0.01047120  2.00000000
     1308  0.01047120  2.00000000
     1309  0.01047120  2.00000000
     1310  0.01047120  2.00000000
     1311  0.01570681  2.00000000
     1312  0.01570681  2.00000000
     1313  0.01570681  2.00000000
     1314  0.01570681  2.00000000
     1315  0.01570681  2.00000000
     1316  0.01570681  2.00000000
     1317  0.01570681  2.00000000
     1318  0.01570681  2.00000000
     1319  0.01570681  1.08170417
     1320  0.01570681  1.08170417
     1321  0.01570681  2.00000000
     1322  0.01570681  2.00000000
     1323  0.01047120  2.00000000
     1324  0.01047120  1.00000000
     1325  0.01047120  2.00000000
     1326  0.01570681  2.00000000
     1327  0.01570681  2.00000000
     1328  0.01570681  1.08170417
     1329  0.01570681  1.08170417
     1330  0.01570681  1.08170417
     1331  0.01570681  1.08170417
     1332  0.01570681  0.41503750
     1333  0.01570681  2.00000000
     1334  0.01570681  2.00000000
     1335  0.01570681  1.08170417
     1336  0.01570681  1.08170417
     1337  0.01570681  1.08170417
     1338  0.01570681  1.08170417
     1339  0.01570681  1.08170417
     1340  0.01570681  1.08170417
     1341  0.01570681  2.00000000
     1342  0.01570681  1.08170417
     1343  0.01570681  2.00000000
     1344  0.01570681  2.00000000
     1345  0.01570681  2.00000000
     1346  0.01570681  2.00000000
     1347  0.00523560  2.00000000
     1348  0.00523560  2.00000000
     1349  0.00523560  2.00000000
     1350  0.00523560  2.00000000
     1351  0.00523560  2.00000000
     1352  0.00523560  2.00000000
     1353  0.00523560  2.00000000
     1354  0.00523560  2.00000000
     1355  0.00523560  2.00000000
     1356  0.00523560  2.00000000
     1357  0.00523560  2.00000000
     1358  0.01570681  2.00000000
     1359  0.01570681  2.00000000
     1360  0.01570681  1.08170417
     1361  0.01570681  1.08170417
     1362  0.01570681  1.08170417
     1363  0.01570681  1.08170417
     1364  0.01570681  1.08170417
     1365  0.01570681  1.08170417
     1366  0.01570681  2.00000000
     1367  0.01570681  2.00000000
     1368  0.01570681  2.00000000
     1369  0.01570681  1.08170417
     1370  0.01570681  2.00000000
     1371  0.01570681  1.08170417
     1372  0.01570681  1.08170417
     1373  0.01570681  0.41503750
     1374  0.01570681  2.00000000
     1375  0.01570681  2.00000000
     1376  0.01047120  2.00000000
     1377  0.01047120  2.00000000
     1378  0.01047120  2.00000000
     1379  0.01047120  2.00000000
     1380  0.01047120  2.00000000
     1381  0.01047120  2.00000000
     1382  0.01047120  2.00000000
     1383  0.01047120  2.00000000
     1384  0.44502618  1.83917698
     1385  0.44502618  1.11163698
     1386  0.44502618  1.52888632
     1387  0.44502618  1.72623083
     1388  0.44502618  1.00773095
     1389  0.42931937  1.62467438
     1390  0.43979058  1.77771517
     1391  0.43979058  2.00000000
     1392  0.44502618  0.85890110
     1393  0.44502618  1.68805304
     1394  0.44502618  1.74730629
     1395  0.44502618  1.74730629
     1396  0.44502618  1.77971673
     1397  0.44502618  1.14136292
     1398  0.44502618  1.77971673
     1399  0.43979058  1.18872188
     1400  0.44502618  2.00000000
     1401  0.44502618  1.90772275
     1402  0.44502618  1.77971673
     1403  0.44502618  2.00000000
     1404  0.95811518  1.02556764
     1405  0.96858639  0.85578378
     1406  0.96858639  1.91387838
     1407  0.96858639  0.66959275
     1408  0.96335079  0.43059644
     1409  0.96335079  0.84735617
     1410  0.96335079  1.00546132
     1411  0.96858639  0.54124024
     1412  0.96858639  1.95151259
     1413  0.95811518  1.64603270
     1414  0.96858639  1.38678824
     1415  0.96335079  0.96808914
     1416  0.96335079  1.87984561
     1417  0.95287958  1.79094019
     1418  0.95811518  1.75078203
     1419  0.95287958  0.95811224
     1420  0.95287958  1.00872849
     1421  0.94240838  0.59676002
     1422  0.93717277  0.72826844
     1423  0.01047120  2.00000000
     1424  0.01047120  2.00000000
     1425  0.96858639  1.88036725
     1426  0.96858639  2.00000000
     1427  0.96858639  1.82074393
     1428  0.97382199  0.96317465
     1429  0.96335079  0.82961978
     1430  0.96858639  1.74303034
     1431  0.96858639  0.87740540
     1432  0.96335079  2.00000000
     1433  0.95811518  1.74397814
     1434  0.96858639  1.54808976
     1435  0.96858639  2.00000000
     1436  0.95287958  1.00008711
     1437  0.96858639  2.00000000
     1438  0.96858639  0.90353622
     1439  0.52356021  1.91920686
     1440  0.52356021  1.80560814
     1441  0.52356021  1.80560814
     1442  0.51832461  2.00000000
     1443  0.52356021  1.91920686
     1444  0.52356021  1.36569045
     1445  0.52356021  2.00000000
     1446  0.52356021  1.36569045
     1447  0.51832461  0.85913131
     1448  0.52356021  2.00000000
     1449  0.52356021  2.00000000
     1450  0.52356021  1.63407635
     1451  0.52356021  1.80560814
     1452  0.51832461  2.00000000
     1453  0.51832461  1.38638098
     1454  0.49214660  1.21370957
     1455  0.49214660  1.03988134
     1456  0.49738220  1.48286451
     1457  0.50261780  1.83307242
     1458  0.51308901  1.33441994
     1459  0.51308901  1.43533042
     1460  0.52879581  1.91986395
     1461  0.52879581  1.77982381
     1462  0.51308901  2.00000000
     1463  0.51308901  1.85627383
     1464  0.51308901  1.80254700
     1465  0.52356021  0.97524327
     1466  0.52356021  2.00000000
     1467  0.49738220  2.00000000
     1468  0.49738220  1.91573757
     1469  0.49738220  1.91573757
     1470  0.49738220  1.70252775
     1471  0.52356021  2.00000000
     1472  0.52356021  1.72525669
     1473  0.52356021  1.91920686
     1474  0.51308901  1.43533042
     1475  0.52356021  1.80560814
     1476  0.52356021  2.00000000
     1477  0.50261780  1.40068576
     1478  0.50785340  1.80097623
     1479  0.50261780  1.62208353
     1480  0.52356021  1.75770781
     1481  0.46073298  2.00000000
     1482  0.46073298  1.84350894
     1483  0.46073298  1.00933507
     1484  0.52356021  1.71360304
     1485  0.52879581  1.83987075
     1486  0.51308901  1.75397742
     1487  0.50261780  1.70481826
     1488  0.49738220  1.28911321
     1489  0.51308901  1.32380254
     1490  0.52879581  1.85967273
     1491  0.52879581  1.32383726
     1492  0.52879581  1.63666809
     1493  0.53403141  1.76195020
     1494  0.53403141  2.00000000
     1495  0.53403141  1.37324886
     1496  0.53403141  1.76131549
     1497  0.53403141  1.63900643
     1498  0.52356021  2.00000000
     1499  0.52356021  2.00000000
     1500  0.53403141  1.62322564
     1501  0.53403141  2.00000000
     1502  0.53403141  1.20959831
     1503  0.52356021  2.00000000
     1504  0.51832461  2.00000000
     1505  0.51308901  1.85627383
     1506  0.49214660  2.00000000
     1507  0.96858639  1.35267875
     1508  0.96858639  1.91387838
     1509  0.97382199  1.09190781
     1510  0.95811518  0.61806715
     1511  0.95811518  1.78176157
     1512  0.96335079  1.01980336
     1513  0.95287958  0.95898904
     1514  0.95287958  1.00427255
     1515  0.95287958  1.90173040
     1516  0.95287958  0.96267552
     1517  0.97382199  1.83274179
     1518  0.97382199  0.90059754
     1519  0.97382199  1.01011536
     1520  0.96858639  1.00356489
     1521  0.96335079  0.92859146
     1522  0.96858639  1.84954884
     1523  0.96858639  1.00609975
     1524  0.96858639  1.88036725
     1525  0.96858639  2.00000000
     1526  0.96858639  0.96234980
     1527  0.97382199  0.87860938
     1528  0.95811518  0.95869999
     1529  0.95811518  1.76171099
     1530  0.44502618  2.00000000
     1531  0.44502618  2.00000000
     1532  0.43979058  1.72380457
     1533  0.44502618  2.00000000
     1534  0.01570681  2.00000000
     1535  0.01570681  2.00000000
     1536  0.01570681  2.00000000
     1537  0.01570681  1.08170417
     1538  0.01570681  2.00000000
     1539  0.01570681  2.00000000
     1540  0.01570681  1.08170417
     1541  0.01570681  2.00000000
     1542  0.01570681  2.00000000
     1543  0.01570681  2.00000000
     1544  0.01570681  2.00000000
     1545  0.01570681  2.00000000
     1546  0.01570681  2.00000000
     1547  0.01570681  2.00000000
     1548  0.01570681  2.00000000
     1549  0.01570681  2.00000000
     1550  0.01570681  2.00000000
     1551  0.01570681  2.00000000
     1552  0.01570681  2.00000000
     1553  0.01570681  2.00000000
     1554  0.01570681  2.00000000
     1555  0.01570681  2.00000000
     1556  0.01570681  2.00000000
     1557  0.01570681  2.00000000
     1558  0.01570681  2.00000000
     1559  0.01570681  2.00000000
     1560  0.00523560  2.00000000
     1561  0.00523560  2.00000000
     1562  0.00523560  2.00000000
     1563  0.00523560  2.00000000
     1564  0.00523560  2.00000000
     1565  0.00523560  2.00000000
     1566  0.00523560  2.00000000
     1567  0.00523560  2.00000000
     1568  0.00523560  2.00000000
     1569  0.00523560  2.00000000
     1570  0.00523560  2.00000000
     1571  0.00523560  2.00000000
     1572  0.01570681  2.00000000
     1573  0.01570681  2.00000000
     1574  0.01570681  2.00000000
     1575  0.01570681  2.00000000
     1576  0.01570681  2.00000000
     1577  0.01570681  2.00000000
     1578  0.01570681  2.00000000
     1579  0.01570681  2.00000000
     1580  0.01570681  2.00000000
     1581  0.01570681  2.00000000
     1582  0.01570681  2.00000000
     1583  0.01570681  1.08170417
     1584  0.01570681  2.00000000
     1585  0.01570681  2.00000000
     1586  0.01570681  2.00000000
     1587  0.01570681  2.00000000
     1588  0.01570681  2.00000000
     1589  0.01570681  2.00000000
     1590  0.01570681  2.00000000
     1591  0.01570681  2.00000000
     1592  0.01570681  2.00000000
     1593  0.01570681  2.00000000
     1594  0.01570681  2.00000000
     1595  0.01570681  2.00000000
     1596  0.01570681  2.00000000
     1597  0.01570681  2.00000000
     1598  0.01570681  2.00000000
     1599  0.01570681  2.00000000
     1600  0.01570681  2.00000000
     1601  0.01570681  2.00000000
     1602  0.00523560  2.00000000
     1603  0.01570681  2.00000000
     1604  0.01570681  2.00000000
     1605  0.01570681  2.00000000
     1606  0.01570681  2.00000000
     1607  0.01570681  2.00000000
     1608  0.01570681  2.00000000
     1609  0.01570681  2.00000000
     1610  0.01570681  2.00000000
     1611  0.01570681  2.00000000
     1612  0.01570681  2.00000000
     1613  0.01570681  2.00000000
     1614  0.01570681  2.00000000
     1615  0.01570681  2.00000000
     1616  0.44502618  2.00000000
     1617  0.44502618  1.77971673
     1618  0.44502618  1.83917698
     1619  0.44502618  1.72623083
     1620  0.44502618  1.77971673
     1621  0.44502618  2.00000000
     1622  0.95287958  1.84759300
     1623  0.95811518  1.87931899
     1624  0.96335079  0.96034997
     1625  0.95811518  0.89886820
     1626  0.95287958  1.84759300
     1627  0.96335079  0.72620880
     1628  0.96335079  0.48824073
     1629  0.96335079  1.87984561
     1630  0.89528796  0.60378460
     1631  0.90052356  0.94079656
     1632  0.87434555  1.77683815
     1633  0.96858639  0.93085579
     1634  0.96335079  0.90102894
     1635  0.97382199  0.85612672
     1636  0.97905759  1.95194799
     1637  0.97905759  1.88139585
     1638  0.97905759  1.91463265
     1639  0.96858639  0.95997169
     1640  0.94764398  1.50149051
     1641  0.96335079  1.00213168
     1642  0.96335079  1.87984561
     1643  0.95287958  1.73985464
     1644  0.97905759  1.60426242
     1645  0.97905759  1.60415451
     1646  0.97905759  0.77398784
     1647  0.97905759  0.85585700
     1648  0.97382199  1.72049445
     1649  0.96858639  1.91387838
     1650  0.97905759  1.01094000
     1651  0.98952880  1.55341877
     1652  0.98952880  1.82371017
     1653  0.98952880  1.36834905
     1654  0.98952880  0.66630177
     1655  0.97905759  0.81265212
     1656  0.52879581  1.53635826
     1657  0.01570681  1.08170417
     1658  0.01570681  2.00000000
     1659  0.01570681  2.00000000
     1660  0.98429319  1.95216255
     1661  0.98429319  1.00400394
     1662  0.98429319  1.82297876
     1663  0.97905759  1.00348898
     1664  0.98429319  0.87807223
     1665  0.97905759  1.59706755
     1666  0.97905759  0.96560729
     1667  0.97905759  1.77439830
     1668  0.97382199  1.31561405
     1669  0.96335079  1.63252505
     1670  0.94764398  1.91232552
     1671  0.97382199  0.87177925
     1672  0.52356021  1.49391721
     1673  0.47643979  1.28202583
     1674  0.68586387  1.12354545
     1675  0.90052356  0.47027254
     1676  0.93717277  0.42739317
     1677  0.84816754  0.48021642
     1678  0.97905759  0.88391650
     1679  0.97382199  0.74153381
     1680  0.97905759  1.49454204
     1681  0.97905759  0.73013056
     1682  0.98952880  1.68741388
     1683  0.98952880  1.65415880
     1684  0.98952880  0.81407256
     1685  0.98952880  0.96751447
     1686  0.97382199  1.91425732
     1687  0.98429319  0.89804706
     1688  0.98952880  1.88240533
     1689  0.56020942  1.61653587
     1690  0.56020942  0.66198725
     1691  0.56020942  1.63226325
     1692  0.56020942  1.81554814
     1693  0.56020942  1.59493731
     1694  0.56020942  1.12653693
     1695  0.56020942  0.29867918
     1696  0.56020942  2.00000000
     1697  0.56020942  1.78980152
     1698  0.56020942  1.78980152
     1699  0.56020942  1.65140314
     1700  0.56020942  1.54517632
     1701  0.56020942  1.00763713
     1702  0.56020942  1.65188816
     1703  0.56020942  1.72766409
     1704  0.56020942  1.72766409
     1705  0.54450262  1.92176753
     1706  0.53926702  1.71982185
     1707  0.55497382  1.17253892
     1708  0.55497382  1.68618704
     1709  0.55497382  2.00000000
     1710  0.54450262  1.72182899
     1711  0.54973822  2.00000000
     1712  0.55497382  2.00000000
     1713  0.55497382  1.54194834
     1714  0.54450262  1.31406848
     1715  0.55497382  1.30129965
     1716  0.98429319  0.19930316
     1717  0.98429319  1.63847236
     1718  0.98429319  0.93093024
     1719  0.85863874  1.03908211
     1720  0.96858639  0.53429559
     1721  0.97905759  0.96261137
     1722  0.97382199  0.53535340
     1723  0.98952880  1.27596054
     1724  0.98952880  0.69908116
     1725  0.98429319  1.72299116
     1726  0.98952880  1.77629044
     1727  0.98952880  1.19082513
     1728  0.98952880  0.65278696
     1729  0.01047120  2.00000000
     1730  0.02617801  1.27807191
     1731  0.02617801  2.00000000
     1732  0.02617801  2.00000000
     1733  0.03141361  1.34997758
     1734  0.03141361  0.74837083
     1735  0.03141361  1.34997758
     1736  0.03141361  2.00000000
     1737  0.03141361  1.34997758
     1738  0.56020942  1.23205986
     1739  0.56020942  1.19369338
     1740  0.56020942  1.68833801
     1741  0.55497382  2.00000000
     1742  0.56020942  2.00000000
     1743  0.56020942  1.86597020
     1744  0.56020942  1.00056712
     1745  0.56020942  1.57589554
     1746  0.56020942  1.55209214
     1747  0.55497382  1.49661904
     1748  0.55497382  1.69169615
     1749  0.55497382  1.19027509
     1750  0.55497382  1.54194834
     1751  0.55497382  1.72574936
     1752  0.55497382  1.84609587
     1753  0.55497382  1.18678999
     1754  0.53403141  1.57998567
     1755  0.56020942  1.51942970
     1756  0.56020942  1.86597020
     1757  0.56020942  2.00000000
     1758  0.53403141  1.71778237
     1759  0.56020942  1.72766409
     1760  0.56020942  1.72766409
     1761  0.55497382  1.46600477
     1762  0.55497382  1.76818695
     1763  0.55497382  1.54920861
     1764  0.55497382  1.68618704
     1765  0.55497382  1.02102129
     1766  0.55497382  0.93403798
     1767  0.54973822  1.76651029
     1768  0.55497382  0.93295150
     1769  0.55497382  1.54920861
     1770  0.55497382  1.55336332
     1771  0.56020942  1.15753609
     1772  0.56020942  1.72766409
     1773  0.56020942  1.86597020
     1774  0.55497382  1.81419692
     1775  0.56020942  1.72766409
     1776  0.56020942  0.97389791
     1777  0.56020942  1.54517632
     1778  0.54450262  1.16216450
     1779  0.56020942  1.12907612
     1780  0.56020942  1.61815320
     1781  0.54450262  1.21920686
     1782  0.54450262  1.72182899
